"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","FINAL FANTASY XIV ONLINE","4215","21555","4","14","341","4.854092"
"2","Mobile Suit Gundam Battle Operation 2","345","1725","5","8","32","5.565217"
