"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fate/Grand Order","2925","57150","17","46","1114","22.851282"
"2","Puella Magi Madoka Magica Side Story: Magia Record","1440","22650","15","57","624","26"
"3","Art","210","1815","8","12","33","9.428571"
"4","Granblue Fantasy","180","3855","18","34","52","17.333333"
"5","Girls' Frontline","150","2085","13","19","32","12.8"
"6","Just Chatting","120","2280","19","26","100","50"
"7","Epic Seven","60","900","15","21","24","24"
