"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2580","205305","76","131","10184","236.837209"
"2","Borderlands 2","435","34545","73","115","1486","204.965517"
"3","Art","390","33240","81","152","3045","468.461538"
"4","The Sims 4","180","14940","83","103","798","266"
"5","Makers & Crafting","90","5940","66","72","208","138.666666"
