"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Battlefield V","885","2190","2","6","20","1.355932"
"2","Life is Strange","720","3015","3","9","15","1.25"
"3","Life is Strange: Before the Storm","480","1470","2","7","17","2.125"
"4","Cooking Simulator","105","210","2","2","0","0"
"5","Apex Legends","75","105","1","2","1","0.8"
"6","Dead by Daylight","60","150","2","4","2","2"
"7","Totally Reliable Delivery Service","15","30","2","2","0","0"
