"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Langrisser Mobile","2070","7380","3","8","201","5.826086"
"2","Conqueror's Blade","1035","5715","4","13","104","6.028985"
"3","Heroes of the Storm","855","3945","4","8","104","7.298245"
"4","Divinity: Original Sin II","810","4305","4","8","52","3.851851"
"5","Teamfight Tactics","420","1530","2","6","31","4.428571"
"6","Retro","405","2895","6","14","67","9.925925"
"7","Darkest Dungeon","300","1395","4","7","21","4.2"
"8","Bloodstained: Ritual of the Night","120","900","7","10","8","4"
"9","Hearthstone","90","465","5","7","7","4.666666"
"10","Resident Evil","60","210","3","4","2","2"
"11","Music","45","135","3","4","6","8"
