"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","2115","146730","53","595","7685","218.014184"
"2","Counter-Strike","1860","97845","42","336","5133","165.580645"
"3","Deceit","360","14040","37","75","1412","235.333333"
"4","Fortnite","285","9360","31","58","418","88"
"5","skribbl.io","210","6330","28","56","357","102"
"6","Tom Clancy's Rainbow Six Siege","135","6360","44","84","402","178.666666"
"7","Hand Simulator","60","990","16","19","31","31"
"8","Pacify","60","840","14","18","52","52"
"9","StopotS","45","2835","63","86","215","286.666666"
"10","Business Tour","45","1110","24","26","100","133.333333"
"11","Overcooked! 2","30","675","22","23","139","278"
"12","Krunker.io","15","255","17","17","25","100"
"13","Unlisted on Twitch","15","375","25","25","62","248"
