"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","3990","1013160","251","384","25828","388.390977"
"2","The Witcher 2: Assassins of Kings","2010","213315","104","241","7766","231.820895"
"3","Just Chatting","1545","246990","147","306","10397","403.76699"
"4","My Summer Car","915","89775","99","134","3271","214.491803"
"5","The Witcher","780","74460","95","126","2662","204.76923"
"6","Domina","330","47715","120","187","3459","628.90909"
"7","Heroes of the Storm","315","17835","56","89","785","149.523809"
"8","The Witcher 3: Wild Hunt","240","34080","142","175","1688","422"
"9","60 Seconds!","225","56250","250","317","1198","319.466666"
"10","Dead Cells","195","17760","89","124","1159","356.615384"
"11","Human: Fall Flat","105","11565","110","131","200","114.285714"
