"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Escape from Tarkov","5010","59370","10","42","1356","16.23952"
"2","DayZ","60","585","9","12","36","36"
