"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Thursday 25th July 2019 16:10","https://sullygnome.com/channel/sarenadia/stream/35039098176","200","2200","11","17","-1","0","41","11","Makers &amp; Crafting"
"2","Wednesday 24th July 2019 15:50","https://sullygnome.com/channel/sarenadia/stream/35026707584","190","2660","14","23","3","0","38","11","Makers &amp; Crafting"
"3","Monday 22nd July 2019 16:01","https://sullygnome.com/channel/sarenadia/stream/35002113568","194","2910","15","20","3","0","48","14","Makers &amp; Crafting"
"4","Thursday 18th July 2019 16:03","https://sullygnome.com/channel/sarenadia/stream/34951784736","177","1947","11","17","2","0","36","11","Makers &amp; Crafting"
"5","Wednesday 17th July 2019 16:09","https://sullygnome.com/channel/sarenadia/stream/34939284336","186","2790","15","20","1","0","46","14","Makers &amp; Crafting"
"6","Monday 1st July 2019 16:00","https://sullygnome.com/channel/sarenadia/stream/34740703376","105","1575","15","21","1","0","17","9","Makers &amp; Crafting"
