"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","1065","6315","5","13","133","7.492957"
"2","World War 3","510","2400","4","9","100","11.764705"
"3","Unlisted on Twitch","285","1185","3","9","22","4.631578"
"4","The Lord of the Rings: War in the North","225","1080","4","6","6","1.6"
"5","Grand Theft Auto V","45","255","5","7","1","1.333333"
