"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Sinking City","855","64335","74","91","2084","146.245614"
"2","Alan Wake","720","54675","75","104","1507","125.583333"
"3","Uncharted 2: Among Thieves","630","47790","76","100","1256","119.619047"
"4","Days Gone","600","42240","59","102","764","76.4"
"5","Uncharted 3: Drake's Deception","585","42630","70","97","926","94.974358"
"6","Assassin's Creed Odyssey","495","53310","97","133","1133","137.333333"
"7","Alan Wake's American Nightmare","285","18120","63","75","526","110.736842"
"8","Watch Dogs 2","255","18525","66","92","350","82.352941"
"9","Moonlighter","105","5055","48","52","184","105.142857"
"10","Bloodborne","105","7395","70","84","263","150.285714"
"11","Horizon Zero Dawn","75","5775","77","83","240","192"
