"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 13th July 2019 19:15","https://sullygnome.com/channel/nrj72/stream/34891191344","45","45","1","3","0","0","3","3","Dota 2"
"2","Sunday 7th July 2019 07:15","https://sullygnome.com/channel/nrj72/stream/34811049392","345","345","1","2","0","0","3","0","Dota 2"
