"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","1995","12075","5","10","87","2.616541"
"2","Deathgarden: BLOODHARVEST","390","1875","4","8","22","3.384615"
"3","Tom Clancy's Rainbow Six Siege","210","780","3","5","4","1.142857"
"4","Risk of Rain 2","135","435","3","5","4","1.777777"
"5","League of Legends","120","480","4","5","3","1.5"
