"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Monday 29th July 2019 09:08","https://sullygnome.com/channel/missamr/stream/35083619664","97","291","3","6","1","0","4","2","Apex Legends"
"2","Sunday 28th July 2019 09:30","https://sullygnome.com/channel/missamr/stream/35071993232","105","315","3","5","0","0","8","4","Apex Legends"
"3","Friday 26th July 2019 09:58","https://sullygnome.com/channel/missamr/stream/35048512512","182","546","3","8","2","0","14","4","Apex Legends"
"4","Monday 22nd July 2019 10:15","https://sullygnome.com/channel/missamr/stream/34999580448","90","360","4","7","0","0","8","4","Apex Legends"
"5","Sunday 21st July 2019 10:03","https://sullygnome.com/channel/missamr/stream/34987622832","117","351","3","5","0","0","7","4","Call of Duty: Black Ops 4"
"6","Sunday 21st July 2019 04:30","https://sullygnome.com/channel/missamr/stream/34985704000","30","30","1","1","0","0","4","5","Apex Legends"
"7","Saturday 20th July 2019 11:58","https://sullygnome.com/channel/missamr/stream/34974942720","167","835","5","8","1","0","7","2","Call of Duty: Black Ops 4"
"8","Friday 19th July 2019 13:00","https://sullygnome.com/channel/missamr/stream/34962551520","135","810","6","9","1","0","10","4","Call of Duty: Black Ops 4,Apex Legends"
"9","Thursday 18th July 2019 10:08","https://sullygnome.com/channel/missamr/stream/34949178736","172","1376","8","12","1","0","7","2","Apex Legends,Call of Duty: Black Ops 4"
"10","Sunday 14th July 2019 09:30","https://sullygnome.com/channel/missamr/stream/34899114432","60","60","1","3","0","0","7","5","Call of Duty: Black Ops 4,Apex Legends"
"11","Sunday 14th July 2019 00:45","https://sullygnome.com/channel/missamr/stream/34895105120","60","180","3","3","0","0","2","1","Call of Duty: Black Ops 4"
"12","Saturday 13th July 2019 10:45","https://sullygnome.com/channel/missamr/stream/34887139008","210","630","3","7","0","0","9","2","Call of Duty: Black Ops 4"
"13","Friday 12th July 2019 10:11","https://sullygnome.com/channel/missamr/stream/34874369408","274","1644","6","11","2","0","38","8","Apex Legends,Call of Duty: Black Ops II,Call of Duty: Black Ops 4"
"14","Thursday 11th July 2019 09:30","https://sullygnome.com/channel/missamr/stream/34861623216","150","150","1","3","0","0","2","0","Apex Legends,Call of Duty: Black Ops 4"
"15","Tuesday 9th July 2019 10:30","https://sullygnome.com/channel/missamr/stream/34836779520","120","120","1","3","0","0","19","8","Call of Duty: Black Ops 4"
"16","Tuesday 9th July 2019 09:45","https://sullygnome.com/channel/missamr/stream/34836604400","15","15","1","2","0","0","19","38","Call of Duty: Black Ops 4"
"17","Monday 8th July 2019 10:11","https://sullygnome.com/channel/missamr/stream/34824357520","109","218","2","5","0","0","6","3","Apex Legends,Call of Duty: Black Ops 4"
"18","Monday 8th July 2019 01:58","https://sullygnome.com/channel/missamr/stream/34821259040","107","535","5","7","0","0","7","3","Apex Legends,Warframe"
"19","Sunday 7th July 2019 10:00","https://sullygnome.com/channel/missamr/stream/34811938992","90","360","4","10","1","0","4","2","Call of Duty: Black Ops 4"
"20","Saturday 6th July 2019 11:00","https://sullygnome.com/channel/missamr/stream/34799588560","255","2040","8","12","3","0","12","2","Call of Duty: Black Ops 4"
"21","Thursday 4th July 2019 10:15","https://sullygnome.com/channel/missamr/stream/34775559024","105","210","2","3","0","0","4","2","Call of Duty: Black Ops 4"
"22","Wednesday 3rd July 2019 09:58","https://sullygnome.com/channel/missamr/stream/34762933504","122","488","4","7","-1","0","13","5","Apex Legends,Call of Duty: Black Ops 4"
