"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Sekiro: Shadows Die Twice","2055","32835","14","44","496","14.481751"
"2","A Hat in Time","1035","16605","15","23","159","9.217391"
"3","Super Mario Sunshine","990","14535","14","24","149","9.030303"
"4","Danganronpa 2: Goodbye Despair","900","13950","14","22","165","11"
"5","Resident Evil 4","795","18435","22","50","201","15.169811"
"6","League of Legends","735","12165","16","26","138","11.265306"
"7","The Legend of Zelda: Ocarina of Time","690","11430","16","34","114","9.913043"
"8","Teamfight Tactics","675","8370","11","19","97","8.622222"
"9","Bloodborne","450","4665","10","13","51","6.8"
"10","Myst","210","2310","11","14","18","5.142857"
"11","Spore","90","765","8","15","25","16.666666"
"12","Jet Set Radio Future","60","1110","18","20","4","4"
