"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","7260","120195","14","66","965","7.975206"
"2","Call of Duty: Black Ops","675","25815","22","72","131","11.644444"
"3","League of Legends","240","3825","13","26","41","10.25"
"4","Retro","150","2130","12","21","9","3.6"
"5","Clash Royale","150","1725","11","14","19","7.6"
"6","Unlisted on Twitch","60","90","1","2","2","2"
