"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Call of Duty: Black Ops 4","4890","251385","48","163","4238","52"
"2","Minecraft","150","5025","33","39","154","61.6"
"3","Fortnite","45","1365","30","33","43","57.333333"
