"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","660","23685","26","103","2163","196.636363"
"2","Apex Legends","525","21690","32","66","1353","154.628571"
"3","Krunker","450","18375","38","91","1640","218.666666"
"4","The Cycle","165","3165","19","30","272","98.90909"
"5","Clash of Clans","150","6420","27","68","669","267.6"
"6","Music","150","1770","11","17","80","32"
"7","ROBLOX","135","3870","24","52","205","91.111111"
"8","World of Warcraft","120","2505","20","49","401","200.5"
"9","Guild Wars 2","105","1110","10","14","58","33.142857"
"10","Diablo III","45","570","12","15","15","20"
"11","Realm Royale Reforged","45","2685","59","66","71","94.666666"
"12","Insurgency: Sandstorm","45","345","7","9","21","28"
"13","Slots","30","2115","70","77","38","76"
"14","Poker","30","525","17","19","14","28"
"15","Overwatch","15","405","27","27","27","108"
"16","Getting Over It with Bennett Foddy","15","255","17","17","15","60"
"17","Battlefield V","15","750","50","50","24","96"
"18","Counter-Strike","15","735","49","49","24","96"
"19","Old School RuneScape","15","780","52","52","51","204"
"20","Geometry Dash","15","225","15","15","0","0"
"21","Minecraft","15","705","47","47","15","60"
