"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Hollow Knight","1350","15930","11","22","351","15.6"
"2","Cuphead","405","4620","10","17","90","13.333333"
"3","Immortal Redneck","300","4425","14","22","90","18"
"4","Dark Deception","270","2640","8","17","93","20.666666"
"5","Prey","255","3315","12","19","91","21.411764"
"6","Budget Cuts","255","2925","9","16","83","19.529411"
"7","Outlast","255","3795","14","20","105","24.705882"
"8","Twitch Sings","225","2415","10","15","66","17.6"
"9","Beat Saber","210","3870","14","27","74","21.142857"
"10","Tom Clancy's The Division","210","1725","8","13","51","14.571428"
"11","Arizona Sunshine","180","1290","7","9","37","12.333333"
"12","The Secret of Monkey Island","180","1155","9","12","46","15.333333"
"13","Dead by Daylight","135","2265","16","21","34","15.111111"
"14","Getting Over It with Bennett Foddy","135","2265","15","19","48","21.333333"
"15","Enter the Gungeon","105","1485","13","18","41","23.428571"
"16","Unlisted on Twitch","75","900","12","14","25","20"
"17","Overcooked!","75","900","9","18","23","18.4"
"18","Rocket League","60","720","12","15","52","52"
"19","Outlast II","45","675","15","17","31","41.333333"
"20","Surgeon Simulator 2013","30","405","13","14","6","12"
"21","Pavlov VR","30","1020","34","35","47","94"
"22","For the King","15","195","13","13","13","52"
