"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","5580","358860","65","172","11796","126.838709"
"2","Overwatch","390","16980","42","91","801","123.230769"
"3","PUBG: BATTLEGROUNDS","60","1650","27","31","101","101"
"4","Teamfight Tactics","45","960","21","27","116","154.666666"
