"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Path of Exile","12375","352905","27","340","11508","55.796363"
"2","Grim Dawn","285","3435","13","18","292","61.473684"
"3","Tree of Savior","210","2880","13","20","198","56.571428"
"4","Just Chatting","105","1470","14","19","101","57.714285"
