"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","1110","2355","1","5","49","2.648648"
"2","Rust","525","1200","1","5","33","3.771428"
"3","World of Warcraft","420","885","1","4","29","4.142857"
"4","Grand Theft Auto V","345","1095","3","6","13","2.260869"
"5","Apex Legends","255","495","1","3","11","2.588235"
"6","Stranded Deep","225","750","4","6","21","5.6"
"7","Unlisted on Twitch","195","375","1","3","2","0.615384"
"8","Visage","195","585","3","5","16","4.923076"
"9","Overwatch","135","285","1","3","8","3.555555"
"10","Plants vs. Zombies","90","285","3","4","2","1.333333"
"11","Dead by Daylight","75","135","1","3","5","4"
"12","KurtzPel","45","150","3","4","1","1.333333"
"13","Sword Art Online: Fatal Bullet","15","60","4","4","0","0"
