"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","1125","25755","21","42","1260","67.2"
"2","Just Chatting","735","19350","23","45","844","68.897959"
"3","Guitar Hero III: Legends of Rock","330","7290","21","35","236","42.90909"
"4","Borderlands 2","315","4440","15","23","170","32.380952"
"5","PUBG: BATTLEGROUNDS","210","4800","22","29","203","58"
"6","Cuphead","180","5475","22","46","346","115.333333"
"7","Food & Drink","75","2265","30","34","46","36.8"
"8","Twitch Sings","60","2790","46","50","134","134"
"9","The Elder Scrolls Online","30","540","18","22","0","0"
"10","Just Dance 2019","30","1065","35","36","56","112"
"11","Rocksmith 2014","30","1440","48","52","38","76"
