"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Tanks","2640","12960","4","12","449","10.204545"
"2","Ace Combat 7: Skies Unknown","75","300","4","6","18","14.4"
"3","Unlisted on Twitch","15","15","1","1","5","20"
