"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","1965","2115","0","6","71","2.167938"
"2","Teamfight Tactics","270","330","1","2","11","2.444444"
"3","Fortnite","75","90","1","2","1","0.8"
"4","Apex Legends","45","45","1","1","4","5.333333"
"5","Unlisted on Twitch","15","30","2","2","0","0"
