"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario Maker 2","1605","14640","8","22","185","6.915887"
"2","Super Smash Bros. Ultimate","870","9735","11","22","116","8"
"3","Monster Hunter Generations Ultimate","720","6885","9","21","85","7.083333"
"4","Bloodstained: Ritual of the Night","390","1515","3","6","40","6.153846"
"5","Monster Hunter: World","345","2040","5","9","35","6.086956"
"6","Dauntless","225","1425","6","8","30","8"
"7","Mario Kart 8","135","1665","12","17","22","9.777777"
