"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Sekiro: Shadows Die Twice","1080","11790","10","22","203","11.277777"
"2","Mario Kart 8","765","9195","11","23","217","17.019607"
"3","Overwatch","735","12495","15","39","173","14.122448"
"4","Super Mario Odyssey","705","12210","17","36","228","19.404255"
"5","The Legend of Zelda: Breath of the Wild","660","12645","20","36","195","17.727272"
"6","Super Smash Bros. Ultimate","645","8700","14","24","152","14.139534"
"7","Music","330","3825","11","18","114","20.727272"
"8","Art","240","2610","10","18","40","10"
"9","Guitar Hero","225","2625","11","18","43","11.466666"
"10","Dying Light","180","2010","11","18","40","13.333333"
"11","Retro","120","2280","19","27","41","20.5"
"12","Adventure Time: Pirates of the Enchiridion","120","1515","12","18","28","14"
"13","Just Chatting","75","480","6","8","8","6.4"
