"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Hollow Knight","1350","8970","6","11","130","5.777777"
"2","Talk Shows & Podcasts","900","3855","3","12","126","8.4"
"3","Killsquad","720","6870","9","27","280","23.333333"
"4","Overwatch","450","3390","6","14","62","8.266666"
"5","Generation Zero","390","2970","7","12","67","10.307692"
"6","New Super Mario Bros. U","375","1410","3","6","33","5.28"
"7","Super Mario Party","315","1860","5","10","64","12.190476"
"8","A Plague Tale: Innocence","240","1380","5","8","32","8"
"9","They Are Billions","195","735","3","9","39","12"
"10","Overcooked! 2","180","825","4","7","11","3.666666"
"11","Dead Space (2008)","165","510","3","5","9","3.272727"
"12","My Friend Pedro","150","450","3","5","8","3.2"
"13","Just Chatting","105","765","7","11","34","19.428571"
"14","Enter the Gungeon","15","105","7","7","3","12"
