"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto: San Andreas","870","7785","6","36","443","30.551724"
"2","Need for Speed: Most Wanted","765","5040","6","13","373","29.254901"
"3","Hurtworld","375","1860","5","12","256","40.96"
"4","Food & Drink","195","1740","8","14","144","44.307692"
"5","Days Gone","165","1380","7","13","59","21.454545"
"6","Paranormal Activity: The Lost Soul","150","1050","7","13","129","51.6"
"7","Counter-Strike","135","1185","8","13","85","37.777777"
"8","Teamfight Tactics","135","990","7","13","44","19.555555"
"9","Euro Truck Simulator 2","120","1065","8","12","98","49"
"10","Fortnite","120","600","5","8","36","18"
"11","Twitch Sings","105","930","8","14","47","26.857142"
"12","Minecraft","90","1050","11","15","126","84"
"13","Unlisted on Twitch","60","555","8","14","67","67"
