"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Friday 26th July 2019 12:27","https://sullygnome.com/channel/cherrygryffon/stream/35049388208","183","1830","10","17","1","0","37","11","King's Raid"
"2","Thursday 25th July 2019 13:43","https://sullygnome.com/channel/cherrygryffon/stream/35037881872","317","4121","13","17","2","0","58","10","King's Raid"
"3","Tuesday 23rd July 2019 12:27","https://sullygnome.com/channel/cherrygryffon/stream/35012816336","303","3030","10","17","2","0","51","9","King's Raid"
"4","Friday 19th July 2019 11:49","https://sullygnome.com/channel/cherrygryffon/stream/34962177712","296","3552","12","20","0","0","55","11","King's Raid"
"5","Thursday 18th July 2019 13:06","https://sullygnome.com/channel/cherrygryffon/stream/34950303088","294","2352","8","14","1","0","56","11","King's Raid"
"6","Tuesday 16th July 2019 12:06","https://sullygnome.com/channel/cherrygryffon/stream/34924620848","294","2352","8","13","0","0","50","10","King's Raid"
"7","Friday 12th July 2019 12:30","https://sullygnome.com/channel/cherrygryffon/stream/34875174160","255","2295","9","15","1","0","45","10","King's Raid"
"8","Thursday 11th July 2019 13:25","https://sullygnome.com/channel/cherrygryffon/stream/34863135152","215","1505","7","13","1","0","49","13","King's Raid"
"9","Thursday 11th July 2019 12:45","https://sullygnome.com/channel/cherrygryffon/stream/34862746816","15","60","4","5","0","0","5","10","King's Raid"
"10","Tuesday 9th July 2019 13:15","https://sullygnome.com/channel/cherrygryffon/stream/34837890144","90","360","4","6","0","0","16","9","King's Raid"
"11","Monday 8th July 2019 14:23","https://sullygnome.com/channel/cherrygryffon/stream/34826081728","307","2763","9","12","2","0","54","10","Just Chatting,King's Raid"
