"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Music","840","11940","13","68","530","37.857142"
"2","Overwatch","765","6555","7","16","246","19.294117"
"3","Dead by Daylight","495","5475","10","17","153","18.545454"
"4","Twitch Sings","345","5145","15","31","178","30.956521"
"5","Just Chatting","255","4050","15","29","137","32.235294"
"6","Dream Daddy: A Dad Dating Simulator","255","3915","14","33","144","33.882352"
"7","Talk Shows & Podcasts","150","1485","9","17","83","33.2"
"8","Friday the 13th: The Game","135","1995","14","21","68","30.222222"
"9","Drawful 2","105","1275","12","16","65","37.142857"
"10","Quiplash","75","1695","22","24","27","21.6"
"11","Getting Over It with Bennett Foddy","15","210","14","14","36","144"
