"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","1545","21840","13","23","641","24.893203"
"2","Dead Cells","870","10035","10","19","332","22.896551"
"3","Sea of Thieves","645","9255","14","25","276","25.674418"
"4","Alien: Isolation","360","4080","10","18","113","18.833333"
"5","Darksiders III","315","3885","12","17","102","19.428571"
"6","Deceit","180","2640","14","18","87","29"
"7","Yu-Gi-Oh! Duel Links","165","2670","16","30","98","35.636363"
"8","League of Legends","165","1935","11","13","53","19.272727"
"9","Marbles on Stream","165","3150","19","28","70","25.454545"
"10","Rocket League","105","1320","12","16","49","28"
"11","Duck Game","30","555","18","21","20","40"
"12","Garry's Mod","30","570","19","19","14","28"
