"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","2700","13965","4","13","307","6.822222"
"2","Darksiders III","1260","6885","5","10","117","5.571428"
"3","Far Cry 3","645","3585","5","10","55","5.116279"
"4","SMITE","510","2130","3","7","34","4"
"5","ArcheAge","495","3030","5","12","132","16"
"6","osu!","255","1440","5","9","23","5.411764"
"7","Sunless Sea","210","1305","6","9","8","2.285714"
"8","Risk of Rain 2","195","1005","5","8","28","8.615384"
"9","Just Chatting","120","810","6","8","7","3.5"
"10","Warframe","120","300","2","3","12","6"
"11","TERA","105","540","5","8","27","15.428571"
"12","Counter-Strike: Global Offensive","45","105","2","3","0","0"
"13","Divinity: Original Sin II","45","165","3","4","5","6.666666"
