"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Warcraft III","420","12195","30","51","125","17.857142"
"2","RollerCoaster Tycoon 2","120","555","3","8","28","14"
"3","Retro","15","15","1","1","7","28"
