"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","1185","16515","13","35","472","23.898734"
"2","Grim Dawn","345","31590","90","127","3914","680.695652"
"3","Apex Legends","300","3855","12","20","181","36.2"
"4","Risk of Rain 2","225","2385","10","17","80","21.333333"
"5","Space Hulk: Deathwing","225","20145","89","131","3972","1059.2"
"6","The Blackout Club","195","2220","9","18","63","19.384615"
"7","Creepy Road","105","3210","31","49","352","201.142857"
"8","Marie's Room","90","630","7","10","38","25.333333"
"9","Call of Duty: Black Ops 4","90","1575","18","21","87","58"
"10","Deathgarden: BLOODHARVEST","60","1830","30","35","32","32"
"11","Overwatch","60","1200","20","24","64","64"
"12","Titanfall 2","45","435","9","13","24","32"
"13","Cuphead","45","420","9","10","6","8"
