"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1830","31410","16","34","3066","100.52459"
"2","Tomb Raider","585","8295","13","24","331","33.948717"
"3","Detroit: Become Human","585","9780","16","23","302","30.974358"
"4","We Happy Few","450","6660","14","19","327","43.6"
"5","Overwatch","300","4140","13","17","278","55.6"
"6","Doki Doki Literature Club!","285","4530","14","22","187","39.368421"
"7","Human: Fall Flat","225","4785","20","30","165","44"
"8","Unforgiving - A Northern Hymn","195","3030","15","20","278","85.538461"
"9","Cry of Fear","180","3270","18","22","88","29.333333"
"10","Counter-Strike: Global Offensive","150","1995","13","21","129","51.6"
"11","Layers of Fear","150","1740","11","15","66","26.4"
"12","The Forest","135","1515","11","16","63","28"
"13","League of Legends","120","1590","13","16","63","31.5"
"14","Borderlands 2","105","1215","11","15","24","13.714285"
"15","F.E.A.R.","75","1185","15","19","50","40"
"16","Assetto Corsa Competizione","45","990","22","23","32","42.666666"
"17","Unlisted on Twitch","45","720","16","19","58","77.333333"
"18","Suicide Express","45","750","16","18","24","32"
"19","CASE: Animatronics","45","750","15","22","51","68"
"20","Grand Theft Auto V","30","600","20","22","36","72"
"21","Rocket League","30","735","24","25","65","130"
"22","Emily Wants to Play","15","255","17","17","19","76"
