"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Naruto to Boruto: Shinobi Striker","6165","81735","12","31","2153","20.953771"
"2","NBA 2K19","1605","14910","8","20","418","15.626168"
"3","Naruto Online","1275","17370","11","25","617","29.035294"
"4","Attack on Titan 2","855","7635","7","19","371","26.035087"
"5","Dead or Alive 6","780","9195","10","23","432","33.230769"
"6","Jump Force","390","4860","11","21","143","22"
"7","Paladins","300","3075","10","14","65","13"
"8","Brawl Stars","270","1470","5","9","82","18.222222"
"9","Destiny 2","255","2430","9","15","38","8.941176"
"10","Mortal Kombat 11","240","2520","11","17","71","17.75"
"11","Apex Legends","165","1290","7","11","33","12"
"12","Overwatch","120","1560","10","15","30","15"
"13","Just Chatting","105","705","6","9","72","41.142857"
"14","Fortnite","45","450","10","10","4","5.333333"
"15","Games + Demos","30","180","6","7","10","20"
"16","Pinball","15","180","12","12","9","36"
"17","Freestyle Street Basketball 2","15","210","14","14","14","56"
"18","Detroit: Become Human","15","165","11","11","7","28"
