"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","2430","3000","0","5","134","3.308641"
"2","Battalion 1944","405","690","1","4","30","4.444444"
"3","Call of Duty: Black Ops III","360","300","0","2","12","2"
