"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Heroes of the Storm","4545","61275","12","55","1462","19.30033"
"2","7 Days to Die","1155","7095","5","11","208","10.805194"
"3","Satisfactory","180","1245","6","15","27","9"
"4","Teamfight Tactics","90","765","8","11","15","10"
"5","Unlisted on Twitch","15","165","11","11","5","20"
