"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","3390","3625320","1052","2582","161893","2865.362831"
"2","Food & Drink","1665","2453940","1579","2757","77964","2809.513513"
"3","Teamfight Tactics","1290","558285","505","1083","25089","1166.930232"
"4","Hearthstone","555","534525","971","1441","25048","2707.891891"
"5","League of Legends","345","217260","697","1266","8849","1538.956521"
"6","Fortnite","195","211575","1084","1458","7491","2304.923076"
"7","Clash Royale","135","176385","1307","1742","7077","3145.333333"
"8","Blackjack","120","264810","2315","2791","7222","3611"
"9","DiRT Rally 2.0","105","107625","1022","1133","3354","1916.571428"
"10","Layers of Fear","90","132450","1471","1798","1533","1022"
"11","Tom Clancy's Rainbow Six Siege","90","137175","1524","1934","3574","2382.666666"
"12","Five Nights at Freddy's 4","60","91305","1521","1698","2574","2574"
"13","Marbles on Stream","60","93165","1552","1813","5389","5389"
"14","Visage","45","39360","874","978","4050","5400"
"15","Just Dance 2019","45","60870","1352","1651","1469","1958.666666"
"16","Super Seducer 2","15","12210","814","814","1006","4024"
