"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","FINAL FANTASY XIV ONLINE","5985","465660","74","207","18770","188.170426"
"2","The Surge","1545","105645","67","95","3641","141.398058"
"3","Teamfight Tactics","900","64695","70","106","2134","142.266666"
"4","Monster Hunter: World","780","49605","58","123","2164","166.461538"
"5","Just Chatting","660","52500","72","160","3230","293.636363"
"6","Tribes of Midgard","270","26610","98","110","999","222"
"7","Blazing Chrome","225","11010","48","58","577","153.866666"
"8","The Sinking City","180","12315","68","75","358","119.333333"
"9","Baba is You","120","9030","63","93","341","170.5"
"10","Travel & Outdoors","60","2685","34","76","128","128"
"11","Food & Drink","30","1485","49","52","240","480"
"12","Warlocks 2: God Slayers","30","1395","46","48","147","294"
"13","Dauntless","30","2115","70","75","78","156"
