"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2070","439515","204","356","34777","1008.028985"
"2","Resident Evil 4","465","89205","200","298","5623","725.548387"
"3","Inside","270","54900","194","271","3241","720.222222"
"4","Marbles on Stream","105","18675","189","264","1581","903.428571"
"5","Unlisted on Twitch","60","13680","228","241","391","391"
"6","Travel & Outdoors","60","8910","153","163","222","222"
"7","Just Dance 2019","45","11955","270","283","946","1261.333333"
"8","Teamfight Tactics","30","5865","195","216","409","818"
