"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Hearthstone","4740","56025","11","27","1797","22.746835"
"2","skribbl.io","165","2055","12","17","96","34.90909"
"3","Just Chatting","150","1605","10","16","75","30"
"4","Food & Drink","45","450","10","11","28","37.333333"
"5","Marbles on Stream","45","390","10","15","31","41.333333"
"6","Counter-Strike: Global Offensive","45","450","10","11","20","26.666666"
"7","Brawlhalla","15","165","11","11","17","68"
