"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dragon Quest Builders 2","3900","24060","5","13","282","4.338461"
"2","Monster Hunter: World","1755","17775","8","22","145","4.957264"
"3","Fire Emblem: Three Houses","1710","7800","4","9","39","1.368421"
"4","Overwatch","1080","4695","3","13","48","2.666666"
"5","Monster Hunter Generations Ultimate","840","5640","6","15","56","4"
"6","God Eater 3","480","2925","4","11","36","4.5"
"7","Splatoon 2","330","2340","6","12","17","3.090909"
"8","Yooka-Laylee","180","1065","5","10","16","5.333333"
"9","The Legend of Zelda: Breath of the Wild","150","600","4","5","12","4.8"
"10","Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda","135","810","6","10","8","3.555555"
"11","Just Chatting","60","330","5","6","5","5"
