"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","165","795","4","9","42","15.272727"
"2","Teamfight Tactics","90","330","3","7","4","2.666666"
"3","Tom Clancy's Rainbow Six Siege","15","45","3","3","0","0"
