"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2955","25425","7","17","1486","30.172588"
"2","League of Legends","2895","27945","8","22","667","13.823834"
"3","PUBG: BATTLEGROUNDS","2550","26700","10","22","652","15.341176"
"4","Teamfight Tactics","1170","10755","8","16","257","13.179487"
"5","The Elder Scrolls V: Skyrim","495","4980","10","21","142","17.212121"
"6","Apex Legends","375","3360","9","15","76","12.16"
"7","Monster Hunter: World","270","2580","10","18","87","19.333333"
"8","Alien: Isolation","225","2415","10","15","48","12.8"
"9","Party Hard 2","150","1380","9","12","24","9.6"
"10","Sacred Stones","105","855","8","11","17","9.714285"
"11","Moonlighter","90","780","8","9","25","16.666666"
"12","Minecraft","30","300","10","10","0","0"
"13","Ring of Elysium","15","90","6","6","4","16"
