"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","1740","19380","10","24","535","18.448275"
"2","7 Days to Die","660","6930","9","16","166","15.090909"
"3","Hearthstone","495","5190","10","21","154","18.666666"
"4","Forza Horizon 3","225","2790","9","16","94","25.066666"
"5","Dead Rising 4","120","1125","7","13","16","8"
"6","Dauntless","90","1365","13","17","37","24.666666"
"7","Monster Hunter: World","60","675","11","12","23","23"
"8","Pokémon Trading Card Game Online","60","915","15","16","36","36"
"9","Pokémon Crystal","60","555","9","11","13","13"
"10","Borderlands 2","45","420","9","10","6","8"
"11","Red Dead Redemption 2","45","165","3","5","16","21.333333"
"12","Poker","30","240","8","10","0","0"
"13","Just Chatting","30","210","7","10","16","32"
"14","Fable III","15","105","7","7","10","40"
