"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 06:27","https://sullygnome.com/channel/sinobidog/stream/35108419920","213","10011","47","71","1","0","508","156","Quake Champions"
"2","Tuesday 30th July 2019 09:55","https://sullygnome.com/channel/sinobidog/stream/35096370736","275","8525","31","45","4","0","472","99","Quake Champions"
"3","Monday 29th July 2019 17:16","https://sullygnome.com/channel/sinobidog/stream/35087283232","314","7850","25","39","460","83","683","124","Quake Champions"
"4","Sunday 28th July 2019 13:02","https://sullygnome.com/channel/sinobidog/stream/35073357520","133","9975","75","142","15","6","513","228","Quake Champions"
"5","Sunday 28th July 2019 06:13","https://sullygnome.com/channel/sinobidog/stream/35070964496","287","8036","28","42","10","2","632","126","Quake Champions"
"6","Saturday 27th July 2019 14:47","https://sullygnome.com/channel/sinobidog/stream/35062386368","403","3627","9","17","0","0","211","31","Quake Champions"
"7","Saturday 27th July 2019 05:01","https://sullygnome.com/channel/sinobidog/stream/35058816720","284","10224","36","97","5","1","666","140","Quake Champions"
"8","Friday 26th July 2019 11:46","https://sullygnome.com/channel/sinobidog/stream/35048900672","164","2460","15","29","1","0","231","66","Quake Champions"
"9","Friday 26th July 2019 03:57","https://sullygnome.com/channel/sinobidog/stream/35046493968","273","5733","21","43","3","0","356","74","Quake Champions"
"10","Thursday 25th July 2019 05:02","https://sullygnome.com/channel/sinobidog/stream/35034937888","313","11268","36","51","5","0","630","120","Quake Champions"
"11","Wednesday 24th July 2019 14:35","https://sullygnome.com/channel/sinobidog/stream/35026063216","190","1710","9","15","2","0","149","45","Quake Champions"
"12","Wednesday 24th July 2019 08:00","https://sullygnome.com/channel/sinobidog/stream/35023657440","255","7395","29","44","8","1","397","88","Quake Champions"
"13","Tuesday 23rd July 2019 08:43","https://sullygnome.com/channel/sinobidog/stream/35011508720","392","8624","22","39","4","0","460","68","Quake Champions"
"14","Sunday 21st July 2019 13:43","https://sullygnome.com/channel/sinobidog/stream/34989090752","182","2184","12","23","2","0","169","52","Quake Champions"
