"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Retro","585","2445","4","11","78","8"
"2","Yakuza Kiwami 2","225","705","2","6","34","9.066666"
