"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Battlefield V","180","9270","51","62","1512","504"
"2","Tom Clancy's Rainbow Six Siege","165","6510","39","50","342","124.363636"
"3","Black Squad","75","2355","31","36","210","168"
"4","Katana ZERO","30","165","5","10","0","0"
"5","Conan Unconquered","30","465","15","17","65","130"
"6","Rescue HQ: The Tycoon","30","525","17","18","0","0"
"7","UBOAT","15","345","23","23","0","0"
"8","American Fugitive","15","285","19","19","0","0"
"9","Just Chatting","15","225","15","15","0","0"
"10","A Plague Tale: Innocence","15","225","15","15","0","0"
"11","Total War: Three Kingdoms","15","255","17","17","0","0"
