"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Gwent: The Witcher Card Game","2160","10830","3","27","844","23.444444"
"2","Dead by Daylight","915","315","0","1","53","3.475409"
"3","7 Days to Die","630","1695","1","7","41","3.904761"
"4","S.T.A.L.K.E.R.: Call of Pripyat","420","510","1","4","34","4.857142"
"5","FINAL FANTASY XIV ONLINE","420","225","0","2","20","2.857142"
"6","The Sinking City","195","120","0","2","11","3.384615"
"7","The Elder Scrolls Online","180","105","0","3","6","2"
"8","Fallout 76","150","120","0","2","4","1.6"
"9","The Witcher 3: Wild Hunt","150","105","0","2","9","3.6"
"10","The Cycle","120","90","0","3","2","1"
"11","Elite: Dangerous","90","135","1","3","2","1.333333"
"12","Borderlands 2","75","15","0","1","3","2.4"
"13","The Elder Scrolls V: Skyrim","15","15","1","1","5","20"
