"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Tanks","3405","82395","23","151","3389","59.718061"
"2","Unlisted on Twitch","15","105","7","7","27","108"
