"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","930","11595","8","49","587","37.870967"
"2","Unlisted on Twitch","705","5550","6","21","235","20"
