"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 27th July 2019 16:00","https://sullygnome.com/channel/yr4k4z/stream/35063003296","15","15","1","1","0","0","0","0","Counter-Strike: Global Offensive"
"2","Friday 26th July 2019 16:15","https://sullygnome.com/channel/yr4k4z/stream/35051109488","75","75","1","3","0","0","2","1","Counter-Strike: Global Offensive"
"3","Sunday 21st July 2019 17:30","https://sullygnome.com/channel/yr4k4z/stream/34991270912","45","0","0","1","0","0","3","3","Counter-Strike: Global Offensive"
"4","Monday 15th July 2019 22:00","https://sullygnome.com/channel/yr4k4z/stream/34917876112","0","0","1","1","0","0","0","0","Counter-Strike: Global Offensive"
"5","Monday 8th July 2019 23:45","https://sullygnome.com/channel/yr4k4z/stream/34832059968","120","240","2","4","0","0","4","1","ROBLOX,Counter-Strike: Global Offensive"
"6","Monday 8th July 2019 17:30","https://sullygnome.com/channel/yr4k4z/stream/34827860560","15","60","4","5","1","2","5","10","Fortnite"
"7","Monday 8th July 2019 14:55","https://sullygnome.com/channel/yr4k4z/stream/34826348928","125","375","3","5","2","1","13","6","ROBLOX,Fortnite"
