"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Resident Evil 2","3825","20460","4","24","429","6.729411"
"2","Minecraft","555","2775","4","13","63","6.81081"
"3","Baldur's Gate","465","1290","2","7","42","5.419354"
"4","The Elder Scrolls V: Skyrim","270","960","3","7","16","3.555555"
"5","The Last of Us","105","315","3","7","11","6.285714"
"6","Enter the Gungeon","105","315","3","4","5","2.857142"
