"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 16:31","https://sullygnome.com/channel/chaoticsoulzero/stream/35112628432","269","2152","8","15","4","0","68","14","Dead by Daylight,Overwatch"
"2","Tuesday 30th July 2019 17:13","https://sullygnome.com/channel/chaoticsoulzero/stream/35099888752","137","685","5","12","1","0","34","13","For Honor"
"3","Monday 29th July 2019 18:15","https://sullygnome.com/channel/chaoticsoulzero/stream/35087754928","225","2475","11","17","-2","0","87","21","Overwatch,Dead by Daylight"
"4","Friday 26th July 2019 17:08","https://sullygnome.com/channel/chaoticsoulzero/stream/35051733680","52","364","7","8","0","0","16","16","Overwatch"
"5","Tuesday 23rd July 2019 16:25","https://sullygnome.com/channel/chaoticsoulzero/stream/35014778048","20","100","5","7","0","0","0","0","Overwatch"
"6","Monday 22nd July 2019 16:52","https://sullygnome.com/channel/chaoticsoulzero/stream/35002591664","128","1152","9","14","0","0","36","16","Puyo Puyo Tetris"
"7","Saturday 20th July 2019 06:29","https://sullygnome.com/channel/chaoticsoulzero/stream/34973057840","211","2532","12","19","3","0","83","22","Dead by Daylight"
"8","Friday 19th July 2019 16:38","https://sullygnome.com/channel/chaoticsoulzero/stream/34964576464","262","2620","10","13","1","0","75","16","Dead by Daylight"
"9","Thursday 18th July 2019 16:45","https://sullygnome.com/channel/chaoticsoulzero/stream/34952033120","180","1620","9","14","2","0","68","20","Dead by Daylight"
"10","Wednesday 17th July 2019 19:45","https://sullygnome.com/channel/chaoticsoulzero/stream/34941226368","45","270","6","7","0","0","10","10","Dead by Daylight"
"11","Wednesday 17th July 2019 15:19","https://sullygnome.com/channel/chaoticsoulzero/stream/34938808336","176","1408","8","14","1","0","29","9","SMITE,Dead by Daylight"
"12","Tuesday 16th July 2019 16:21","https://sullygnome.com/channel/chaoticsoulzero/stream/34926762080","294","4704","16","23","3","0","87","17","Dead by Daylight"
"13","Wednesday 10th July 2019 15:28","https://sullygnome.com/channel/chaoticsoulzero/stream/34851682800","152","2128","14","21","0","0","52","18","Dead by Daylight,Puyo Puyo Tetris"
"14","Tuesday 9th July 2019 17:45","https://sullygnome.com/channel/chaoticsoulzero/stream/34840592816","0","0","0","0","0","0","0","0","Rocket League"
"15","Monday 8th July 2019 19:45","https://sullygnome.com/channel/chaoticsoulzero/stream/34829503136","180","1080","6","10","4","1","24","7","Human: Fall Flat"
"16","Friday 5th July 2019 20:00","https://sullygnome.com/channel/chaoticsoulzero/stream/34792088256","150","1200","8","16","4","1","30","10","Twitch Sings"
"17","Thursday 4th July 2019 11:42","https://sullygnome.com/channel/chaoticsoulzero/stream/34776096000","33","231","7","13","0","0","10","13","Just Chatting"
"18","Wednesday 3rd July 2019 16:38","https://sullygnome.com/channel/chaoticsoulzero/stream/34766037904","202","1818","9","15","1","0","33","9","Deathgarden: BLOODHARVEST"
