"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","495","6510","12","25","296","35.878787"
"2","NBA 2K19","210","2310","11","17","94","26.857142"
"3","Twitch Sings","180","2145","12","16","114","38"
"4","Teamfight Tactics","135","990","6","13","23","10.222222"
"5","League of Legends","105","960","8","13","54","30.857142"
"6","World of Warcraft","45","480","10","12","18","24"
"7","Tom Clancy's Rainbow Six Siege","45","435","9","13","8","10.666666"
"8","Games + Demos","45","540","12","13","17","22.666666"
"9","Just Chatting","30","570","19","22","35","70"
"10","Mortal Kombat 11","30","210","7","7","10","20"
"11","Tekken 7","30","285","9","10","10","20"
