"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","1185","366390","294","726","7661","387.898734"
"2","Teamfight Tactics","420","132630","353","823","6932","990.285714"
"3","World of Warcraft","90","5355","59","69","435","290"
