"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","4755","13650","2","10","537","6.776025"
"2","Need For Speed: Payback","555","1875","2","10","80","8.648648"
"3","PUBG: BATTLEGROUNDS","90","165","1","3","31","20.666666"
"4","Need for Speed: Most Wanted","90","135","1","3","0","0"
"5","Counter-Strike: Global Offensive","45","75","1","3","9","12"
"6","Just Chatting","30","45","1","2","2","4"
"7","Plants vs. Zombies 2: It's About Time","15","15","1","1","1","4"
"8","Prince of Persia","15","15","1","1","2","8"
"9","Prince of Persia: The Forgotten Sands","15","30","2","2","0","0"
"10","Prince of Persia: The Sands of Time","15","15","1","1","0","0"
"11","Need for Speed","15","15","1","1","0","0"
