"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","555","2850","4","11","363","39.243243"
"2","League of Legends","405","1470","3","8","62","9.185185"
"3","Teamfight Tactics","165","660","4","5","4","1.454545"
"4","Tom Clancy's Rainbow Six Siege","90","315","3","4","6","4"
"5","Spellbreak","90","345","3","7","5","3.333333"
"6","Granny Simulator","60","180","3","5","2","2"
"7","The Mean Greens: Plastic Warfare","30","90","3","4","3","6"
