"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Middle-earth: Shadow of War","1125","6540","4","10","121","6.453333"
"2","DOOM 3","990","12585","12","24","137","8.30303"
"3","Metal Gear Solid V: The Phantom Pain","870","7680","7","20","91","6.275862"
"4","Friday the 13th: The Game","705","5595","5","18","58","4.93617"
"5","Star Wars Battlefront II","675","3915","5","13","44","3.911111"
"6","Detroit: Become Human","555","11175","18","62","37","4"
"7","DOOM","480","4080","9","17","60","7.5"
"8","Wolfenstein: Youngblood","450","12405","27","50","33","4.4"
"9","Dead or Alive 6","420","3375","6","13","50","7.142857"
"10","City of Brass","390","1125","2","7","30","4.615384"
"11","HITMAN","390","2820","7","14","43","6.615384"
"12","SEGA Mega Drive & Genesis Classics","330","1935","5","11","28","5.090909"
"13","Saints Row IV: Re-Elected","285","1080","3","8","16","3.368421"
"14","inFAMOUS: Second Son","285","2040","7","12","16","3.368421"
"15","Mortal Kombat 11","195","1170","6","11","17","5.230769"
"16","South Park: The Fractured But Whole","165","1170","7","10","19","6.90909"
"17","Far Cry 5","120","885","7","10","8","4"
"18","Crash Team Racing Nitro-Fueled","120","570","5","9","20","10"
"19","GRIDD: Retroenhanced","105","360","3","5","2","1.142857"
"20","Extinction","105","450","4","6","20","11.428571"
"21","Dragon Warrior IV","90","195","2","4","4","2.666666"
"22","198X","90","600","6","10","6","4"
"23","Corridor Z","75","645","8","10","18","14.4"
"24","Kung Fury: Street Rage","60","330","5","8","6","6"
