"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2130","70125","32","147","2946","82.985915"
"2","Stardew Valley","825","28035","33","53","547","39.781818"
"3","Fortnite","555","17265","30","38","371","40.108108"
"4","Marbles on Stream","405","24975","68","124","616","91.259259"
"5","Minecraft","330","19830","65","191","761","138.363636"
"6","Keep Talking and Nobody Explodes","270","10050","36","57","326","72.444444"
"7","Littlewood","240","7455","31","43","216","54"
"8","Call of Duty: Black Ops 4","150","3735","26","35","98","39.2"
"9","Call of Duty: WWII","150","5910","37","50","191","76.4"
"10","Call of Duty: Modern Warfare Remastered","135","4500","32","37","172","76.444444"
"11","Foundation","90","3825","42","50","34","22.666666"
"12","Overwatch","45","1500","33","37","49","65.333333"
"13","Human: Fall Flat","45","1230","27","30","16","21.333333"
