"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Russian Fishing 4","435","1860","4","9","51","7.034482"
"2","Call of Duty: Modern Warfare 3","390","765","1","6","59","9.076923"
"3","Battlefield 4","60","225","3","6","6","6"
