"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Tanks","2370","5685","1","13","430","10.886075"
"2","Counter-Strike: Global Offensive","240","345","0","4","40","10"
"3","League of Legends","15","15","1","1","0","0"
